sample_id,label,sample_type,source,slide_no,feature_id,state_code,state,district,latitude,longitude,year,triggering,activity,geomorph,lithology,lulc,area_sqm,geometry_type,elevation_m,slope_deg,aspect_deg,relief_std_5x5_m,dem_tile,dem_nodata,terrain_quality,soil_class,clay_percent,sand_percent,silt_percent,bulk_density_kg_dm3,soil_quality,landcover_class_code,landcover_class,lulc_quality
LS2014_001308,1,positive,bhuvan_2014,ML/EG/78K14/2014/117,,ML,Meghalaya,East Garo Hills,25.7241,90.8814,2014.0,Rainfall,Active,Lower Plateau - Highly Dissected (LPH),"Gneiss, Archaean to Proterozoic, Basement Genessic Complex of Meghalaya",Deciduous,389.0,MultiPolygon,537.5402221679688,19.993028471225323,125.80622423183264,8.999910354614258,Copernicus_DSM_COG_10_N25_00_E090_00_DEM,,OK,Acrisols,27.6,40.9,31.5,1.19,OK,30,Grassland,OK
LS2014_001309,1,positive,bhuvan_2014,ML/EG/78K14/2014/118,,ML,Meghalaya,East Garo Hills,25.7238,90.8812,2014.0,Rainfall,Active,Lower Plateau - Highly Dissected (LPH),"Gneiss, Archaean to Proterozoic, Basement Genessic Complex of Meghalaya",Deciduous,152.0,MultiPolygon,538.080322265625,26.72926970404243,134.99969789837232,12.616101264953612,Copernicus_DSM_COG_10_N25_00_E090_00_DEM,,OK,Acrisols,27.7,41.0,31.3,1.16,OK,30,Grassland,OK
LS2014_001310,1,positive,bhuvan_2014,ML/EG/78K14/2014/119,,ML,Meghalaya,East Garo Hills,25.7235,90.8809,2014.0,Rainfall,Active,Lower Plateau - Highly Dissected (LPH),"Gneiss, Archaean to Proterozoic, Basement Genessic Complex of Meghalaya",Deciduous,2042.0,MultiPolygon,535.3416748046875,29.625923244563538,128.92075251689604,15.778472900390623,Copernicus_DSM_COG_10_N25_00_E090_00_DEM,,OK,Acrisols,27.7,41.0,31.3,1.16,OK,10,Tree cover,OK
LS2014_001311,1,positive,bhuvan_2014,ML/EG/78K14/2014/121,,ML,Meghalaya,East Garo Hills,25.7218,90.8807,2014.0,Rainfall,Active,Lower Plateau - Highly Dissected (LPH),"Gneiss, Archaean to Proterozoic, Basement Genessic Complex of Meghalaya",Deciduous,690.0,MultiPolygon,516.2614135742188,24.85061462754708,104.80478278635694,15.68062973022461,Copernicus_DSM_COG_10_N25_00_E090_00_DEM,,OK,Acrisols,27.7,41.0,31.3,1.16,OK,10,Tree cover,OK
LS2014_001312,1,positive,bhuvan_2014,ML/EG/78K14/2014/122,,ML,Meghalaya,East Garo Hills,25.7211,90.8804,2014.0,Rainfall,Active,Lower Plateau - Highly Dissected (LPH),"Gneiss, Archaean to Proterozoic, Basement Genessic Complex of Meghalaya",Deciduous,249.0,MultiPolygon,532.859375,20.64942432676989,128.14091406988774,14.581324577331545,Copernicus_DSM_COG_10_N25_00_E090_00_DEM,,OK,Acrisols,27.5,41.1,31.4,1.17,OK,10,Tree cover,OK
LS2014_001313,1,positive,bhuvan_2014,ML/EG/78K14/2014/123,,ML,Meghalaya,East Garo Hills,25.721,90.8804,2014.0,Rainfall,Active,Lower Plateau - Highly Dissected (LPH),"Gneiss, Archaean to Proterozoic, Basement Genessic Complex of Meghalaya",Deciduous,249.0,MultiPolygon,532.859375,20.64941440800305,128.14093645650266,14.581324577331545,Copernicus_DSM_COG_10_N25_00_E090_00_DEM,,OK,Acrisols,27.5,41.1,31.4,1.17,OK,30,Grassland,OK
LS2014_001314,1,positive,bhuvan_2014,ML/EG/78K14/2014/124,,ML,Meghalaya,East Garo Hills,25.721,90.8796,2014.0,Rainfall,Active,Lower Plateau - Highly Dissected (LPH),"Gneiss, Archaean to Proterozoic, Basement Genessic Complex of Meghalaya",Deciduous,359.0,MultiPolygon,543.3760375976562,19.54810139752889,152.65516178160277,13.71074104309082,Copernicus_DSM_COG_10_N25_00_E090_00_DEM,,OK,Acrisols,27.5,41.1,31.4,1.17,OK,30,Grassland,OK
LS2014_001315,1,positive,bhuvan_2014,ML/EG/78K14/2014/126,,ML,Meghalaya,East Garo Hills,25.7208,90.8827,2014.0,Rainfall,Active,Lower Plateau - Highly Dissected (LPH),"Gneiss, Archaean to Proterozoic, Basement Genessic Complex of Meghalaya",Deciduous,270.0,MultiPolygon,491.4428405761719,28.95189574609076,231.14844232735288,16.87635612487793,Copernicus_DSM_COG_10_N25_00_E090_00_DEM,,OK,Acrisols,28.4,40.5,31.1,1.14,OK,10,Tree cover,OK
LS2014_001316,1,positive,bhuvan_2014,ML/EG/78K14/2014/131,,ML,Meghalaya,East Garo Hills,25.7132,90.8754,2014.0,Rainfall,Active,Lower Plateau - Highly Dissected (LPH),"Gneiss, Archaean to Proterozoic, Basement Genessic Complex of Meghalaya",Deciduous,903.0,MultiPolygon,573.3001098632812,23.242638556810565,109.59111150487384,12.36143970489502,Copernicus_DSM_COG_10_N25_00_E090_00_DEM,,OK,Acrisols,27.9,40.5,31.6,1.21,OK,10,Tree cover,OK
LS2014_001317,1,positive,bhuvan_2014,ML/EG/78K13/2014/44,,ML,Meghalaya,East Garo Hills,25.822,90.8409,2014.0,Rainfall,Active,Lower Plateau - Highly Dissected (LPH),"Gneiss, Archaean to Proterozoic, Basement Genessic Complex of Meghalaya",Deciduous,6940.0,MultiPolygon,202.6983184814453,35.95334338097623,100.50282884811472,26.118083953857425,Copernicus_DSM_COG_10_N25_00_E090_00_DEM,,OK,Acrisols,25.5,40.6,33.9,1.17,OK,10,Tree cover,OK
LS2014_001318,1,positive,bhuvan_2014,ML/EG/78K13/2014/26,,ML,Meghalaya,East Garo Hills,25.8865,90.8699,2014.0,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Gneiss, Archaean to Proterozoic, Basement Genessic Complex of Meghalaya",Deciduous,1181.0,MultiPolygon,164.98968505859375,25.70642568533874,147.12706179165238,19.39649200439453,Copernicus_DSM_COG_10_N25_00_E090_00_DEM,,OK,Acrisols,30.4,40.6,29.0,1.18,OK,10,Tree cover,OK
LS2014_001319,1,positive,bhuvan_2014,ML/EG/78K13/2014/27,,ML,Meghalaya,East Garo Hills,25.8833,90.8671,2014.0,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Gneiss, Archaean to Proterozoic, Basement Genessic Complex of Meghalaya",Deciduous,13638.0,MultiPolygon,186.19363403320312,31.64540838813001,113.44944792138254,26.06961441040039,Copernicus_DSM_COG_10_N25_00_E090_00_DEM,,OK,Acrisols,29.6,40.6,29.8,1.16,OK,10,Tree cover,OK
LS2014_001320,1,positive,bhuvan_2014,ML/EG/78K13/2014/15,,ML,Meghalaya,East Garo Hills,25.9285,90.8404,2014.0,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Gneiss, Archaean to Proterozoic, Basement Genessic Complex of Meghalaya",Deciduous,2767.0,MultiPolygon,148.59078979492188,26.383921895356785,123.04292920025772,21.41373062133789,Copernicus_DSM_COG_10_N25_00_E090_00_DEM,,OK,Acrisols,27.6,39.9,32.5,1.22,OK,10,Tree cover,OK
LS2014_001321,1,positive,bhuvan_2014,ML/WK/78K16/2014/243,,ML,Meghalaya,West Khasi Hills,25.2161,90.9575,2014.0,Rainfall,Active,Structural Hills - Moderately Dissected (SHM),"Sandstone,Siltstone,Conglomerate- Garo Gr",Deciduous,909.0,MultiPolygon,149.15127563476562,16.930879897858066,218.5227278177157,12.730341911315918,Copernicus_DSM_COG_10_N25_00_E090_00_DEM,,OK,Cambisols,25.5,39.7,34.8,1.19,OK,10,Tree cover,OK
LS2014_001322,1,positive,bhuvan_2014,ML/WK/78K16/2014/244,,ML,Meghalaya,West Khasi Hills,25.2155,90.9572,2014.0,Rainfall,Active,Structural Hills - Moderately Dissected (SHM),"Sandstone,Siltstone,Conglomerate- Garo Gr",Cuirrent Shifting Cultivation,717.0,MultiPolygon,135.13919067382812,14.49969854931343,216.0074859983664,12.360210418701172,Copernicus_DSM_COG_10_N25_00_E090_00_DEM,,OK,Acrisols,25.5,39.7,34.8,1.19,OK,10,Tree cover,OK
LS2014_001323,1,positive,bhuvan_2014,ML/WK/78O04/2014/241,,ML,Meghalaya,West Khasi Hills,25.2203,91.1108,2014.0,Rainfall,Active,Lower Plateau - Undissected(Weathered) (LPU),"Shale with sandatone, limestone and coal bands(Jaintia Gr)",Deciduous,4233.0,MultiPolygon,393.9919738769531,6.449152723476067,285.1072435220767,4.528772830963135,Copernicus_DSM_COG_10_N25_00_E091_00_DEM,,OK,Acrisols,29.2,39.8,31.0,1.17,OK,10,Tree cover,OK
LS2014_001324,1,positive,bhuvan_2014,ML/WK/78O03/2014/211,,ML,Meghalaya,West Khasi Hills,25.3844,91.1491,2014.0,Rainfall,Active,Lower Plateau - Moderately Dissected (LPM),"Gneiss, Archaean to Proterozoic, Basement Genessic Complex of Meghalaya",Deciduous,3661.0,MultiPolygon,814.6510009765625,10.229279236944848,161.97924276513885,7.6971917152404785,Copernicus_DSM_COG_10_N25_00_E091_00_DEM,,OK,Luvisols,27.9,40.1,32.0,1.15,OK,10,Tree cover,OK
LS2014_001325,1,positive,bhuvan_2014,ML/WK/78O03/2014/214,,ML,Meghalaya,West Khasi Hills,25.3833,91.1489,2014.0,Rainfall,Active,Lower Plateau - Moderately Dissected (LPM),"Gneiss, Archaean to Proterozoic, Basement Genessic Complex of Meghalaya",Deciduous,2278.0,MultiPolygon,793.2188720703125,16.211086592839706,228.51722949954555,15.363917350769045,Copernicus_DSM_COG_10_N25_00_E091_00_DEM,,OK,Cambisols,27.9,40.1,32.0,1.15,OK,10,Tree cover,OK
LS2014_001326,1,positive,bhuvan_2014,ML/WK/78O03/2014/215,,ML,Meghalaya,West Khasi Hills,25.3786,91.1386,2014.0,Rainfall,Active,Escarpment Slope- (ES),"Gneiss, Archaean to Proterozoic, Basement Genessic Complex of Meghalaya",Deciduous,2516.0,MultiPolygon,478.8417663574219,48.78022487924034,170.7402371450217,42.05979919433594,Copernicus_DSM_COG_10_N25_00_E091_00_DEM,,OK,Cambisols,28.6,39.6,31.8,1.14,OK,10,Tree cover,OK
LS2014_001327,1,positive,bhuvan_2014,ML/WK/78O03/2014/216,,ML,Meghalaya,West Khasi Hills,25.3785,91.1375,2014.0,Rainfall,Active,Escarpment Slope- (ES),"Gneiss, Archaean to Proterozoic, Basement Genessic Complex of Meghalaya",Deciduous,2534.0,MultiPolygon,497.9255981445313,35.975053197416884,159.54243139975503,34.358978271484375,Copernicus_DSM_COG_10_N25_00_E091_00_DEM,,OK,Cambisols,28.6,39.6,31.8,1.14,OK,10,Tree cover,OK
LS2014_001328,1,positive,bhuvan_2014,ML/WK/78K14/2014/183,,ML,Meghalaya,West Khasi Hills,25.6693,90.9931,2014.0,Rainfall,Active,Lower Plateau - Highly Dissected (LPH),"Gneiss, Archaean to Proterozoic, Basement Genessic Complex of Meghalaya",Deciduous,0.0,MultiPolygon,750.9896850585938,3.8893097429787065,272.8840069566562,6.259459018707275,Copernicus_DSM_COG_10_N25_00_E090_00_DEM,,OK,Acrisols,28.5,38.9,32.6,1.21,OK,10,Tree cover,OK
LS2014_001329,1,positive,bhuvan_2014,ML/WK/78O02/2014/180,,ML,Meghalaya,West Khasi Hills,25.6878,91.1623,2014.0,Rainfall,Active,Middle Plateau - Moderately Dissected (MPM),"Granite,Plutonic,Granite",Deciduous,0.0,MultiPolygon,1077.8349609375,29.310623173896943,251.3997596040484,21.564353942871094,Copernicus_DSM_COG_10_N25_00_E091_00_DEM,,OK,Luvisols,29.8,36.5,33.7,1.08,OK,10,Tree cover,OK
LS2014_001330,1,positive,bhuvan_2014,ML/WK/78O02/2014/181,,ML,Meghalaya,West Khasi Hills,25.6874,91.1611,2014.0,Rainfall,Active,Middle Plateau - Moderately Dissected (MPM),"Granite,Plutonic,Granite",Deciduous,0.0,MultiPolygon,1018.5506591796876,25.39149130010138,252.2771946908941,18.1138858795166,Copernicus_DSM_COG_10_N25_00_E091_00_DEM,,OK,Luvisols,29.8,36.5,33.7,1.08,OK,10,Tree cover,OK
LS2014_001331,1,positive,bhuvan_2014,ML/WK/78O02/2014/182,,ML,Meghalaya,West Khasi Hills,25.6871,91.1632,2014.0,Rainfall,Active,Middle Plateau - Moderately Dissected (MPM),"Granite,Plutonic,Granite",Deciduous,0.0,MultiPolygon,1129.17822265625,28.16542197228603,231.8155330263709,20.216554641723636,Copernicus_DSM_COG_10_N25_00_E091_00_DEM,,OK,Luvisols,28.6,38.1,33.3,1.09,OK,10,Tree cover,OK
LS2014_001332,1,positive,bhuvan_2014,ML/WK/78K14/2014/157,,ML,Meghalaya,West Khasi Hills,25.7372,90.9931,2014.0,Rainfall,Active,Lower Plateau - Highly Dissected (LPH),"Gneiss, Archaean to Proterozoic, Basement Genessic Complex of Meghalaya",Deciduous,0.0,MultiPolygon,607.9666137695312,25.819183954236397,127.87176513063046,18.386619567871094,Copernicus_DSM_COG_10_N25_00_E090_00_DEM,,OK,Acrisols,28.3,41.1,30.6,1.15,OK,10,Tree cover,OK
LS2014_001333,1,positive,bhuvan_2014,ML/WK/78O01/2014/114,,ML,Meghalaya,West Khasi Hills,25.7692,91.0254,2014.0,Rainfall,Active,Lower Plateau - Highly Dissected (LPH),"Gneiss, Archaean to Proterozoic, Basement Genessic Complex of Meghalaya",Deciduous,1323.0,MultiPolygon,538.0230102539062,23.591142683872395,351.2844380983165,15.65565013885498,Copernicus_DSM_COG_10_N25_00_E091_00_DEM,,OK,Acrisols,28.6,40.1,31.4,1.16,OK,10,Tree cover,OK
LS2014_001334,1,positive,bhuvan_2014,ML/WK/78O01/2014/115,,ML,Meghalaya,West Khasi Hills,25.769,91.0241,2014.0,Rainfall,Active,Escarpment Slope- (ES),"Gneiss, Archaean to Proterozoic, Basement Genessic Complex of Meghalaya",Deciduous,826.0,MultiPolygon,550.5714721679688,26.89186952403529,333.08878845302297,18.32860946655273,Copernicus_DSM_COG_10_N25_00_E091_00_DEM,,OK,Acrisols,28.9,40.0,31.2,1.16,OK,10,Tree cover,OK
LS2014_001335,1,positive,bhuvan_2014,ML/WK/78O02/2014/159,,ML,Meghalaya,West Khasi Hills,25.7302,91.141,2014.0,Rainfall,Active,Lower Plateau - Moderately Dissected (LPM),"Granite,Plutonic,Granite",Deciduous,0.0,MultiPolygon,859.3707275390625,29.195700691339816,80.42823233153044,21.86393928527832,Copernicus_DSM_COG_10_N25_00_E091_00_DEM,,OK,Acrisols,28.7,40.6,30.7,1.09,OK,10,Tree cover,OK
LS2014_001336,1,positive,bhuvan_2014,ML/WK/78O02/2014/162,,ML,Meghalaya,West Khasi Hills,25.7203,91.146,2014.0,Rainfall,Active,Lower Plateau - Moderately Dissected (LPM),"Granite,Plutonic,Granite",Deciduous,0.0,MultiPolygon,840.956298828125,29.65827346966452,263.1398091151849,22.94994354248047,Copernicus_DSM_COG_10_N25_00_E091_00_DEM,,OK,Acrisols,28.2,40.4,31.4,1.11,OK,10,Tree cover,OK
LS2014_001337,1,positive,bhuvan_2014,ML/WK/78O02/2014/163,,ML,Meghalaya,West Khasi Hills,25.7195,91.1466,2014.0,Rainfall,Active,Lower Plateau - Moderately Dissected (LPM),"Granite,Plutonic,Granite",Deciduous,0.0,MultiPolygon,869.4961547851562,28.989454716279997,269.9334594707293,24.493078231811523,Copernicus_DSM_COG_10_N25_00_E091_00_DEM,,OK,Acrisols,28.3,41.2,30.4,1.09,OK,10,Tree cover,OK
LS2014_001338,1,positive,bhuvan_2014,ML/WK/78O02/2014/168,,ML,Meghalaya,West Khasi Hills,25.7146,91.1478,2014.0,Rainfall,Active,Lower Plateau - Moderately Dissected (LPM),"Granite,Plutonic,Granite",Deciduous,0.0,MultiPolygon,887.3811645507812,30.42317157569905,249.28980652810927,22.079330444335938,Copernicus_DSM_COG_10_N25_00_E091_00_DEM,,OK,Acrisols,27.8,40.4,31.9,1.1,OK,10,Tree cover,OK
LS2014_001339,1,positive,bhuvan_2014,ML/WK/78O02/2014/169,,ML,Meghalaya,West Khasi Hills,25.7136,91.1493,2014.0,Rainfall,Active,Lower Plateau - Moderately Dissected (LPM),"Granite,Plutonic,Granite",Deciduous,0.0,MultiPolygon,954.4002075195312,23.10842682264557,277.6689342473464,18.898347854614254,Copernicus_DSM_COG_10_N25_00_E091_00_DEM,,OK,Acrisols,28.1,40.6,31.3,1.1,OK,10,Tree cover,OK
LS2014_001340,1,positive,bhuvan_2014,ML/WK/78O02/2014/170,,ML,Meghalaya,West Khasi Hills,25.7135,91.1447,2014.0,Rainfall,Active,Lower Plateau - Moderately Dissected (LPM),"Granite,Plutonic,Granite",Deciduous,0.0,MultiPolygon,917.974609375,36.48006139587133,123.11494294005352,27.926101684570312,Copernicus_DSM_COG_10_N25_00_E091_00_DEM,,OK,Acrisols,27.8,40.3,31.9,1.11,OK,10,Tree cover,OK
LS2014_001341,1,positive,bhuvan_2014,ML/WK/78O02/2014/171,,ML,Meghalaya,West Khasi Hills,25.7131,91.1466,2014.0,Rainfall,Active,Lower Plateau - Moderately Dissected (LPM),"Granite,Plutonic,Granite",River / Stream / Canals,0.0,MultiPolygon,834.657958984375,13.205529603181944,91.99162336923044,9.114609718322754,Copernicus_DSM_COG_10_N25_00_E091_00_DEM,,OK,Acrisols,27.8,40.4,31.9,1.1,OK,10,Tree cover,OK
LS2014_001342,1,positive,bhuvan_2014,ML/WK/78O01/2014/82,,ML,Meghalaya,West Khasi Hills,25.7876,91.1321,2014.0,Rainfall,Active,Denudational Hill- Highly Dissected (DHH),"Gneiss, Archaean to Proterozoic, Basement Genessic Complex of Meghalaya",Deciduous,1409.0,MultiPolygon,386.708984375,19.01131923606033,177.0058014249337,18.320959091186523,Copernicus_DSM_COG_10_N25_00_E091_00_DEM,,OK,Nitisols,30.9,39.3,29.7,1.14,OK,10,Tree cover,OK
LS2014_001343,1,positive,bhuvan_2014,ML/WK/78O01/2014/83,,ML,Meghalaya,West Khasi Hills,25.7875,91.1389,2014.0,Rainfall,Active,Escarpment Slope- (ES),"Gneiss, Archaean to Proterozoic, Basement Genessic Complex of Meghalaya",Deciduous,1696.0,MultiPolygon,340.9365234375,41.05350806387504,140.38481095874022,30.200380325317383,Copernicus_DSM_COG_10_N25_00_E091_00_DEM,,OK,Cambisols,30.3,39.4,30.3,1.14,OK,10,Tree cover,OK
LS2014_001344,1,positive,bhuvan_2014,ML/WK/78O01/2014/84,,ML,Meghalaya,West Khasi Hills,25.7875,91.1354,2014.0,Rainfall,Active,Escarpment Slope- (ES),"Gneiss, Archaean to Proterozoic, Basement Genessic Complex of Meghalaya",Deciduous,1541.0,MultiPolygon,372.43701171875,31.174676854261808,131.62323012826923,25.719772338867188,Copernicus_DSM_COG_10_N25_00_E091_00_DEM,,OK,Acrisols,30.4,39.3,30.3,1.14,OK,10,Tree cover,OK
LS2014_001345,1,positive,bhuvan_2014,ML/WK/78O01/2014/86,,ML,Meghalaya,West Khasi Hills,25.7871,91.137,2014.0,Rainfall,Active,Escarpment Slope- (ES),"Gneiss, Archaean to Proterozoic, Basement Genessic Complex of Meghalaya",Deciduous,888.0,MultiPolygon,351.4598388671875,37.76213447338247,200.02894697226884,29.1756591796875,Copernicus_DSM_COG_10_N25_00_E091_00_DEM,,OK,Acrisols,30.3,39.4,30.3,1.14,OK,10,Tree cover,OK
LS2014_001346,1,positive,bhuvan_2014,ML/WK/78O01/2014/88,,ML,Meghalaya,West Khasi Hills,25.7868,91.1355,2014.0,Rainfall,Active,Escarpment Slope- (ES),"Gneiss, Archaean to Proterozoic, Basement Genessic Complex of Meghalaya",Deciduous,339.0,MultiPolygon,316.97174072265625,25.816242422015986,154.68550088711737,18.175745010375977,Copernicus_DSM_COG_10_N25_00_E091_00_DEM,,OK,Acrisols,30.4,39.3,30.3,1.14,OK,10,Tree cover,OK
LS2014_001347,1,positive,bhuvan_2014,ML/WK/78O01/2014/89,,ML,Meghalaya,West Khasi Hills,25.7865,91.1349,2014.0,Rainfall,Active,Escarpment Slope- (ES),"Gneiss, Archaean to Proterozoic, Basement Genessic Complex of Meghalaya",Deciduous,888.0,MultiPolygon,328.1415405273437,31.01565416826189,119.29913865955184,17.64779281616211,Copernicus_DSM_COG_10_N25_00_E091_00_DEM,,OK,Cambisols,31.0,41.0,28.0,1.13,OK,10,Tree cover,OK
LS2014_001348,1,positive,bhuvan_2014,ML/WK/78O01/2014/90,,ML,Meghalaya,West Khasi Hills,25.7854,91.1368,2014.0,Rainfall,Active,Escarpment Slope- (ES),"Gneiss, Archaean to Proterozoic, Basement Genessic Complex of Meghalaya",Deciduous,1806.0,MultiPolygon,349.0754089355469,29.987037857650392,38.37554493363506,22.08438873291016,Copernicus_DSM_COG_10_N25_00_E091_00_DEM,,OK,Cambisols,30.8,40.6,28.6,1.14,OK,10,Tree cover,OK
LS2014_001349,1,positive,bhuvan_2014,ML/WK/78O01/2014/91,,ML,Meghalaya,West Khasi Hills,25.785,91.1327,2014.0,Rainfall,Active,Waterbody,Waterbody,River / Stream / Canals,122.0,MultiPolygon,325.9072265625,15.196765513101187,188.02162868247837,10.717448234558104,Copernicus_DSM_COG_10_N25_00_E091_00_DEM,,OK,Cambisols,30.5,41.2,28.4,1.13,OK,10,Tree cover,OK
LS2014_001350,1,positive,bhuvan_2014,ML/WK/78O01/2014/92,,ML,Meghalaya,West Khasi Hills,25.7839,91.1354,2014.0,Rainfall,Active,Escarpment Slope- (ES),"Gneiss, Archaean to Proterozoic, Basement Genessic Complex of Meghalaya",Deciduous,1975.0,MultiPolygon,342.29302978515625,25.98771874365088,320.6401508136348,20.106081008911133,Copernicus_DSM_COG_10_N25_00_E091_00_DEM,,OK,Acrisols,30.8,41.0,28.2,1.13,OK,10,Tree cover,OK
LS2014_001351,1,positive,bhuvan_2014,ML/WK/78O01/2014/93,,ML,Meghalaya,West Khasi Hills,25.7838,91.1371,2014.0,Rainfall,Active,Escarpment Slope- (ES),"Gneiss, Archaean to Proterozoic, Basement Genessic Complex of Meghalaya",Deciduous,3690.0,MultiPolygon,349.2559509277344,35.25144018171482,97.7351815880258,27.56460952758789,Copernicus_DSM_COG_10_N25_00_E091_00_DEM,,OK,Acrisols,30.8,41.0,28.2,1.13,OK,10,Tree cover,OK
LS2014_001352,1,positive,bhuvan_2014,ML/WK/78O01/2014/96,,ML,Meghalaya,West Khasi Hills,25.7824,91.1371,2014.0,Rainfall,Active,Escarpment Slope- (ES),"Gneiss, Archaean to Proterozoic, Basement Genessic Complex of Meghalaya",Deciduous,2058.0,MultiPolygon,348.06787109375,24.57918304805001,112.47693503404606,21.861024856567383,Copernicus_DSM_COG_10_N25_00_E091_00_DEM,,OK,Acrisols,31.2,40.9,27.8,1.12,OK,10,Tree cover,OK
LS2014_001353,1,positive,bhuvan_2014,ML/WK/78O01/2014/98,,ML,Meghalaya,West Khasi Hills,25.7821,91.1366,2014.0,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Gneiss, Archaean to Proterozoic, Basement Genessic Complex of Meghalaya",Deciduous,531.0,MultiPolygon,372.0106201171875,29.858326444760525,90.82459081116949,20.482622146606445,Copernicus_DSM_COG_10_N25_00_E091_00_DEM,,OK,Acrisols,30.1,41.0,28.9,1.12,OK,10,Tree cover,OK
LS2014_001354,1,positive,bhuvan_2014,ML/WK/78O01/2014/99,,ML,Meghalaya,West Khasi Hills,25.7816,91.1361,2014.0,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Gneiss, Archaean to Proterozoic, Basement Genessic Complex of Meghalaya",Deciduous,268.0,MultiPolygon,401.9462890625,15.266383644336514,43.73837273466881,13.275283813476562,Copernicus_DSM_COG_10_N25_00_E091_00_DEM,,OK,Acrisols,30.1,41.0,28.9,1.12,OK,10,Tree cover,OK
LS2014_001355,1,positive,bhuvan_2014,ML/WK/78O01/2014/100,,ML,Meghalaya,West Khasi Hills,25.7814,91.1372,2014.0,Rainfall,Active,Escarpment Slope- (ES),"Gneiss, Archaean to Proterozoic, Basement Genessic Complex of Meghalaya",Deciduous,1890.0,MultiPolygon,345.0229797363281,36.08772537635139,74.02281388020732,26.029417037963867,Copernicus_DSM_COG_10_N25_00_E091_00_DEM,,OK,Acrisols,30.1,41.0,28.9,1.12,OK,10,Tree cover,OK
LS2014_001356,1,positive,bhuvan_2014,ML/WK/78O01/2014/102,,ML,Meghalaya,West Khasi Hills,25.7793,91.1152,2014.0,Rainfall,Active,Denudational Hill- Highly Dissected (DHH),"Gneiss, Archaean to Proterozoic, Basement Genessic Complex of Meghalaya",Deciduous,25890.0,MultiPolygon,436.9313049316406,25.65296232433108,139.46269883313167,18.14730262756348,Copernicus_DSM_COG_10_N25_00_E091_00_DEM,,OK,Acrisols,29.4,41.2,29.5,1.14,OK,10,Tree cover,OK
LS2014_001357,1,positive,bhuvan_2014,ML/WK/78O01/2014/103,,ML,Meghalaya,West Khasi Hills,25.7782,91.1064,2014.0,Rainfall,Active,Escarpment Slope- (ES),"Gneiss, Archaean to Proterozoic, Basement Genessic Complex of Meghalaya",Deciduous,12376.0,MultiPolygon,528.5214233398438,33.00254826316147,131.2259322584729,26.185171127319336,Copernicus_DSM_COG_10_N25_00_E091_00_DEM,,OK,Acrisols,27.7,41.8,30.5,1.17,OK,10,Tree cover,OK
LS2014_001358,1,positive,bhuvan_2014,ML/WK/78O01/2014/108,,ML,Meghalaya,West Khasi Hills,25.7742,91.1335,2014.0,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Gneiss, Archaean to Proterozoic, Basement Genessic Complex of Meghalaya",Deciduous,919.0,MultiPolygon,431.1448669433594,35.50182387769811,118.02663922051548,25.82828521728516,Copernicus_DSM_COG_10_N25_00_E091_00_DEM,,OK,Cambisols,29.0,40.5,30.5,1.15,OK,10,Tree cover,OK
LS2014_001359,1,positive,bhuvan_2014,ML/WK/78O01/2014/109,,ML,Meghalaya,West Khasi Hills,25.7734,91.1328,2014.0,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Gneiss, Archaean to Proterozoic, Basement Genessic Complex of Meghalaya",Deciduous,4007.0,MultiPolygon,448.9869689941406,40.61983267601265,112.67548764884629,30.974096298217773,Copernicus_DSM_COG_10_N25_00_E091_00_DEM,,OK,Cambisols,29.0,40.5,30.5,1.15,OK,10,Tree cover,OK
LS2014_001360,1,positive,bhuvan_2014,ML/WK/78O01/2014/110,,ML,Meghalaya,West Khasi Hills,25.7723,91.1317,2014.0,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Gneiss, Archaean to Proterozoic, Basement Genessic Complex of Meghalaya",Deciduous,0.0,MultiPolygon,466.0750122070313,31.24296904554117,111.54634915916388,27.094091415405277,Copernicus_DSM_COG_10_N25_00_E091_00_DEM,,OK,Acrisols,30.2,40.4,29.4,1.14,OK,10,Tree cover,OK
LS2014_001361,1,positive,bhuvan_2014,ML/WK/78O01/2014/112,,ML,Meghalaya,West Khasi Hills,25.7706,91.0985,2014.0,Rainfall,Active,Escarpment Slope- (ES),"Gneiss, Archaean to Proterozoic, Basement Genessic Complex of Meghalaya",Deciduous,1626.0,MultiPolygon,549.5922241210938,21.092529796909037,114.93677879503328,15.064970970153809,Copernicus_DSM_COG_10_N25_00_E091_00_DEM,,OK,Acrisols,27.1,42.1,30.8,1.15,OK,10,Tree cover,OK
LS2014_001362,1,positive,bhuvan_2014,ML/WK/78O01/2014/113,,ML,Meghalaya,West Khasi Hills,25.7699,91.1405,2014.0,Rainfall,Active,Escarpment Slope- (ES),"Gneiss, Archaean to Proterozoic, Basement Genessic Complex of Meghalaya",Deciduous,3795.0,MultiPolygon,552.0785522460938,28.285983153520487,64.00387144272555,20.812990188598636,Copernicus_DSM_COG_10_N25_00_E091_00_DEM,,OK,Leptosols,29.0,40.1,31.0,1.14,OK,10,Tree cover,OK
