sample_id,label,sample_type,source,slide_no,feature_id,state_code,state,district,latitude,longitude,year,triggering,activity,geomorph,lithology,lulc,area_sqm,geometry_type
LS2014_000379,1,positive,bhuvan_2014,AR/ES/82L14/2014/2,,AR,Arunachal Pradesh,East Siang,28.5602,94.8136,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Quartzite (Tenga Formation, Bomdila Group), Palaeoproterozoic",Evergreen / Semi evergreen,890,MultiPolygon
LS2014_000380,1,positive,bhuvan_2014,AR/ES/82L14/2014/3,,AR,Arunachal Pradesh,East Siang,28.5493,94.815,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Quartzite (Tenga Formation, Bomdila Group), Palaeoproterozoic",Evergreen / Semi evergreen,4937,MultiPolygon
LS2014_000381,1,positive,bhuvan_2014,AR/ES/82L14/2014/4,,AR,Arunachal Pradesh,East Siang,28.5493,94.815,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Quartzite (Tenga Formation, Bomdila Group), Palaeoproterozoic",Evergreen / Semi evergreen,4937,MultiPolygon
LS2014_000382,1,positive,bhuvan_2014,AR/ES/82L14/2014/5,,AR,Arunachal Pradesh,East Siang,28.5478,94.8992,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Basalt (Abor Volcanics) , Palaeocene to Eocene",Evergreen / Semi evergreen,4226,MultiPolygon
LS2014_000383,1,positive,bhuvan_2014,AR/ES/82L14/2014/6,,AR,Arunachal Pradesh,East Siang,28.5478,94.8992,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Basalt (Abor Volcanics) , Palaeocene to Eocene",Evergreen / Semi evergreen,4226,MultiPolygon
LS2014_000384,1,positive,bhuvan_2014,AR/US/82L14/2014/372,,AR,Arunachal Pradesh,Upper Siang,28.7011,94.8909,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Basalt (Abor Volcanics) , Palaeocene to Eocene",Evergreen / Semi evergreen,1781,MultiPolygon
LS2014_000385,1,positive,bhuvan_2014,AR/US/82L14/2014/373,,AR,Arunachal Pradesh,Upper Siang,28.7011,94.8909,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Basalt (Abor Volcanics) , Palaeocene to Eocene",Evergreen / Semi evergreen,1781,MultiPolygon
LS2014_000386,1,positive,bhuvan_2014,AR/US/82L09/2014/193,,AR,Arunachal Pradesh,Upper Siang,28.8238,94.6271,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Quartzite (Tenga Formation, Bomdila Group), Palaeoproterozoic",Evergreen / Semi evergreen,399,MultiPolygon
LS2014_000387,1,positive,bhuvan_2014,AR/US/82L09/2014/24,,AR,Arunachal Pradesh,Upper Siang,28.9453,94.5937,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Gneiss (Sela Group), Palaeoproterozoic",Evergreen / Semi evergreen,3469,MultiPolygon
LS2014_000388,1,positive,bhuvan_2014,AR/US/82L09/2014/26,,AR,Arunachal Pradesh,Upper Siang,28.9348,94.6575,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Quartzite (Tenga Formation, Bomdila Group), Palaeoproterozoic",Evergreen / Semi evergreen,3601,MultiPolygon
LS2014_000389,1,positive,bhuvan_2014,AR/US/82L09/2014/29,,AR,Arunachal Pradesh,Upper Siang,28.9194,94.6442,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Quartzite (Tenga Formation, Bomdila Group), Palaeoproterozoic",Evergreen / Semi evergreen,221,MultiPolygon
LS2014_000390,1,positive,bhuvan_2014,AR/US/82L09/2014/30,,AR,Arunachal Pradesh,Upper Siang,28.9174,94.6927,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Schist (Yang Sang Chu Formation),Evergreen / Semi evergreen,1950,MultiPolygon
LS2014_000391,1,positive,bhuvan_2014,AR/US/82L09/2014/32,,AR,Arunachal Pradesh,Upper Siang,28.9142,94.653,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Quartzite (Tenga Formation, Bomdila Group), Palaeoproterozoic",Evergreen / Semi evergreen,1494,MultiPolygon
LS2014_000392,1,positive,bhuvan_2014,AR/US/82L09/2014/33,,AR,Arunachal Pradesh,Upper Siang,28.9128,94.6608,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Granitoid Gneiss (Ziro Granite Gneiss),Evergreen / Semi evergreen,7610,MultiPolygon
LS2014_000393,1,positive,bhuvan_2014,AR/US/82L09/2014/34,,AR,Arunachal Pradesh,Upper Siang,28.9117,94.6047,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Quartzite (Khetabari Formation, Bomdila Group)",Evergreen / Semi evergreen,2875,MultiPolygon
LS2014_000394,1,positive,bhuvan_2014,AR/US/82L13/2014/114,,AR,Arunachal Pradesh,Upper Siang,28.8452,94.9396,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Granitoid Gneiss (Ziro Granite Gneiss),Evergreen / Semi evergreen,3659,MultiPolygon
LS2014_000395,1,positive,bhuvan_2014,AR/US/82L13/2014/120,,AR,Arunachal Pradesh,Upper Siang,28.8441,94.9357,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Granitoid Gneiss (Ziro Granite Gneiss),Evergreen / Semi evergreen,341,MultiPolygon
LS2014_000396,1,positive,bhuvan_2014,AR/US/82L13/2014/122,,AR,Arunachal Pradesh,Upper Siang,28.842,94.8281,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Basalt (Abor Volcanics) , Palaeocene to Eocene",Evergreen / Semi evergreen,1580,MultiPolygon
LS2014_000397,1,positive,bhuvan_2014,AR/US/82L13/2014/124,,AR,Arunachal Pradesh,Upper Siang,28.8412,94.9423,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Granitoid Gneiss (Ziro Granite Gneiss),Evergreen / Semi evergreen,822,MultiPolygon
LS2014_000398,1,positive,bhuvan_2014,AR/US/82L13/2014/126,,AR,Arunachal Pradesh,Upper Siang,28.8399,94.9392,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Granitoid Gneiss (Ziro Granite Gneiss),Evergreen / Semi evergreen,787,MultiPolygon
LS2014_000399,1,positive,bhuvan_2014,AR/US/82L13/2014/127,,AR,Arunachal Pradesh,Upper Siang,28.8398,94.8776,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Granitoid Gneiss (Ziro Granite Gneiss),Evergreen / Semi evergreen,437,MultiPolygon
LS2014_000400,1,positive,bhuvan_2014,AR/US/82L13/2014/128,,AR,Arunachal Pradesh,Upper Siang,28.8396,94.8776,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Granitoid Gneiss (Ziro Granite Gneiss),Evergreen / Semi evergreen,148,MultiPolygon
LS2014_000401,1,positive,bhuvan_2014,AR/US/82L13/2014/134,,AR,Arunachal Pradesh,Upper Siang,28.839,94.8225,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Basalt (Abor Volcanics) , Palaeocene to Eocene",Evergreen / Semi evergreen,1173,MultiPolygon
LS2014_000402,1,positive,bhuvan_2014,AR/US/82L13/2014/137,,AR,Arunachal Pradesh,Upper Siang,28.8386,94.9357,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Granitoid Gneiss (Ziro Granite Gneiss),Evergreen / Semi evergreen,299,MultiPolygon
LS2014_000403,1,positive,bhuvan_2014,AR/US/82L13/2014/138,,AR,Arunachal Pradesh,Upper Siang,28.8385,94.8229,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Basalt (Abor Volcanics) , Palaeocene to Eocene",Evergreen / Semi evergreen,350,MultiPolygon
LS2014_000404,1,positive,bhuvan_2014,AR/US/82L13/2014/141,,AR,Arunachal Pradesh,Upper Siang,28.8368,94.8879,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Granitoid Gneiss (Ziro Granite Gneiss),Evergreen / Semi evergreen,3234,MultiPolygon
LS2014_000405,1,positive,bhuvan_2014,AR/US/82L13/2014/142,,AR,Arunachal Pradesh,Upper Siang,28.8366,94.9349,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Granitoid Gneiss (Ziro Granite Gneiss),Evergreen / Semi evergreen,3661,MultiPolygon
LS2014_000406,1,positive,bhuvan_2014,AR/US/82L13/2014/145,,AR,Arunachal Pradesh,Upper Siang,28.8365,94.9373,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Granitoid Gneiss (Ziro Granite Gneiss),Evergreen / Semi evergreen,744,MultiPolygon
LS2014_000407,1,positive,bhuvan_2014,AR/US/82L13/2014/149,,AR,Arunachal Pradesh,Upper Siang,28.8357,94.8204,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Basalt (Abor Volcanics) , Palaeocene to Eocene",Evergreen / Semi evergreen,527,MultiPolygon
LS2014_000408,1,positive,bhuvan_2014,AR/US/82L13/2014/150,,AR,Arunachal Pradesh,Upper Siang,28.835,94.9184,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Granitoid Gneiss (Ziro Granite Gneiss),Evergreen / Semi evergreen,911,MultiPolygon
LS2014_000409,1,positive,bhuvan_2014,AR/US/82L13/2014/155,,AR,Arunachal Pradesh,Upper Siang,28.833,94.9127,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Granitoid Gneiss (Ziro Granite Gneiss),Evergreen / Semi evergreen,3072,MultiPolygon
LS2014_000410,1,positive,bhuvan_2014,AR/US/82L13/2014/158,,AR,Arunachal Pradesh,Upper Siang,28.8305,94.9272,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Granitoid Gneiss (Ziro Granite Gneiss),Evergreen / Semi evergreen,1269,MultiPolygon
LS2014_000411,1,positive,bhuvan_2014,AR/US/82L13/2014/159,,AR,Arunachal Pradesh,Upper Siang,28.8296,94.9273,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Granitoid Gneiss (Ziro Granite Gneiss),Evergreen / Semi evergreen,272,MultiPolygon
LS2014_000412,1,positive,bhuvan_2014,AR/US/82L13/2014/161,,AR,Arunachal Pradesh,Upper Siang,28.8286,94.9296,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Granitoid Gneiss (Ziro Granite Gneiss),Evergreen / Semi evergreen,3396,MultiPolygon
LS2014_000413,1,positive,bhuvan_2014,AR/US/82L13/2014/162,,AR,Arunachal Pradesh,Upper Siang,28.8286,94.8892,2014,Rainfall,Active,River Terrace (RT),Alluvium - Gravel Dominant (Older Alluvium),Evergreen / Semi evergreen,304,MultiPolygon
LS2014_000414,1,positive,bhuvan_2014,AR/US/82L13/2014/163,,AR,Arunachal Pradesh,Upper Siang,28.8285,94.9227,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Granitoid Gneiss (Ziro Granite Gneiss),Evergreen / Semi evergreen,189,MultiPolygon
LS2014_000415,1,positive,bhuvan_2014,AR/US/82L13/2014/164,,AR,Arunachal Pradesh,Upper Siang,28.8283,94.9234,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Granitoid Gneiss (Ziro Granite Gneiss),Evergreen / Semi evergreen,561,MultiPolygon
LS2014_000416,1,positive,bhuvan_2014,AR/US/82L13/2014/165,,AR,Arunachal Pradesh,Upper Siang,28.8277,94.942,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Granitoid Gneiss (Ziro Granite Gneiss),Evergreen / Semi evergreen,1553,MultiPolygon
LS2014_000417,1,positive,bhuvan_2014,AR/US/82L13/2014/166,,AR,Arunachal Pradesh,Upper Siang,28.8277,94.9239,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Granitoid Gneiss (Ziro Granite Gneiss),Evergreen / Semi evergreen,2270,MultiPolygon
LS2014_000418,1,positive,bhuvan_2014,AR/US/82L13/2014/167,,AR,Arunachal Pradesh,Upper Siang,28.8277,94.9207,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Granitoid Gneiss (Ziro Granite Gneiss),Evergreen / Semi evergreen,375,MultiPolygon
LS2014_000419,1,positive,bhuvan_2014,AR/US/82L13/2014/168,,AR,Arunachal Pradesh,Upper Siang,28.8276,94.9251,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Granitoid Gneiss (Ziro Granite Gneiss),Evergreen / Semi evergreen,2990,MultiPolygon
LS2014_000420,1,positive,bhuvan_2014,AR/US/82L13/2014/169,,AR,Arunachal Pradesh,Upper Siang,28.8274,94.9291,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Granitoid Gneiss (Ziro Granite Gneiss),Evergreen / Semi evergreen,8014,MultiPolygon
LS2014_000421,1,positive,bhuvan_2014,AR/US/82L13/2014/170,,AR,Arunachal Pradesh,Upper Siang,28.8272,94.8358,2014,Rainfall,Active,Valley (V),"Basalt (Abor Volcanics) , Palaeocene to Eocene",Evergreen / Semi evergreen,699,MultiPolygon
LS2014_000422,1,positive,bhuvan_2014,AR/US/82L13/2014/172,,AR,Arunachal Pradesh,Upper Siang,28.8271,94.8364,2014,Rainfall,Active,Valley (V),"Basalt (Abor Volcanics) , Palaeocene to Eocene",Evergreen / Semi evergreen,2833,MultiPolygon
LS2014_000423,1,positive,bhuvan_2014,AR/US/82L13/2014/173,,AR,Arunachal Pradesh,Upper Siang,28.827,94.9398,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Granitoid Gneiss (Ziro Granite Gneiss),Evergreen / Semi evergreen,3685,MultiPolygon
LS2014_000424,1,positive,bhuvan_2014,AR/US/82L13/2014/175,,AR,Arunachal Pradesh,Upper Siang,28.8269,94.8747,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Granitoid Gneiss (Ziro Granite Gneiss),Evergreen / Semi evergreen,30758,MultiPolygon
LS2014_000425,1,positive,bhuvan_2014,AR/US/82L13/2014/176,,AR,Arunachal Pradesh,Upper Siang,28.8269,94.8732,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Granitoid Gneiss (Ziro Granite Gneiss),Evergreen / Semi evergreen,1505,MultiPolygon
LS2014_000426,1,positive,bhuvan_2014,AR/US/82L13/2014/177,,AR,Arunachal Pradesh,Upper Siang,28.8268,94.9071,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Granitoid Gneiss (Ziro Granite Gneiss),Evergreen / Semi evergreen,3423,MultiPolygon
LS2014_000427,1,positive,bhuvan_2014,AR/US/82L13/2014/178,,AR,Arunachal Pradesh,Upper Siang,28.8264,94.9264,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Granitoid Gneiss (Ziro Granite Gneiss),Evergreen / Semi evergreen,485,MultiPolygon
LS2014_000428,1,positive,bhuvan_2014,AR/US/82L13/2014/179,,AR,Arunachal Pradesh,Upper Siang,28.8264,94.9234,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Granitoid Gneiss (Ziro Granite Gneiss),Evergreen / Semi evergreen,15038,MultiPolygon
LS2014_000429,1,positive,bhuvan_2014,AR/US/82L13/2014/181,,AR,Arunachal Pradesh,Upper Siang,28.8256,94.9403,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Granitoid Gneiss (Ziro Granite Gneiss),Evergreen / Semi evergreen,1781,MultiPolygon
LS2014_000430,1,positive,bhuvan_2014,AR/US/82L13/2014/183,,AR,Arunachal Pradesh,Upper Siang,28.8251,94.9206,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Granitoid Gneiss (Ziro Granite Gneiss),Evergreen / Semi evergreen,495,MultiPolygon
LS2014_000431,1,positive,bhuvan_2014,AR/US/82L13/2014/184,,AR,Arunachal Pradesh,Upper Siang,28.825,94.9277,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Granitoid Gneiss (Ziro Granite Gneiss),Evergreen / Semi evergreen,1776,MultiPolygon
LS2014_000432,1,positive,bhuvan_2014,AR/US/82L13/2014/186,,AR,Arunachal Pradesh,Upper Siang,28.8249,94.9389,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Granitoid Gneiss (Ziro Granite Gneiss),Evergreen / Semi evergreen,67847,MultiPolygon
LS2014_000433,1,positive,bhuvan_2014,AR/US/82L13/2014/187,,AR,Arunachal Pradesh,Upper Siang,28.8246,94.9295,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Granitoid Gneiss (Ziro Granite Gneiss),Evergreen / Semi evergreen,1104,MultiPolygon
LS2014_000434,1,positive,bhuvan_2014,AR/US/82L13/2014/188,,AR,Arunachal Pradesh,Upper Siang,28.8245,94.9224,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Granitoid Gneiss (Ziro Granite Gneiss),Evergreen / Semi evergreen,580,MultiPolygon
LS2014_000435,1,positive,bhuvan_2014,AR/US/82L13/2014/190,,AR,Arunachal Pradesh,Upper Siang,28.8244,94.9411,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Granitoid Gneiss (Ziro Granite Gneiss),Evergreen / Semi evergreen,603,MultiPolygon
LS2014_000436,1,positive,bhuvan_2014,AR/US/82L13/2014/191,,AR,Arunachal Pradesh,Upper Siang,28.8242,94.9231,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Granitoid Gneiss (Ziro Granite Gneiss),Evergreen / Semi evergreen,367,MultiPolygon
LS2014_000437,1,positive,bhuvan_2014,AR/US/82L13/2014/192,,AR,Arunachal Pradesh,Upper Siang,28.8242,94.9225,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Granitoid Gneiss (Ziro Granite Gneiss),Evergreen / Semi evergreen,862,MultiPolygon
LS2014_000438,1,positive,bhuvan_2014,AR/US/82L13/2014/194,,AR,Arunachal Pradesh,Upper Siang,28.8237,94.9207,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Granitoid Gneiss (Ziro Granite Gneiss),Evergreen / Semi evergreen,2893,MultiPolygon
LS2014_000439,1,positive,bhuvan_2014,AR/US/82L13/2014/195,,AR,Arunachal Pradesh,Upper Siang,28.8231,94.8494,2014,Rainfall,Active,Denudational Hills - Less Dissected (DHL),"Basalt (Abor Volcanics) , Palaeocene to Eocene",Scrub Forest,111,MultiPolygon
LS2014_000440,1,positive,bhuvan_2014,AR/US/82L13/2014/197,,AR,Arunachal Pradesh,Upper Siang,28.823,94.8497,2014,Rainfall,Active,Denudational Hills - Less Dissected (DHL),"Basalt (Abor Volcanics) , Palaeocene to Eocene",Evergreen / Semi evergreen,221,MultiPolygon
LS2014_000441,1,positive,bhuvan_2014,AR/US/82L13/2014/198,,AR,Arunachal Pradesh,Upper Siang,28.8228,94.9197,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Granitoid Gneiss (Ziro Granite Gneiss),Evergreen / Semi evergreen,261,MultiPolygon
LS2014_000442,1,positive,bhuvan_2014,AR/US/82L13/2014/202,,AR,Arunachal Pradesh,Upper Siang,28.8215,94.9205,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Granitoid Gneiss (Ziro Granite Gneiss),Evergreen / Semi evergreen,481,MultiPolygon
LS2014_000443,1,positive,bhuvan_2014,AR/US/82L13/2014/203,,AR,Arunachal Pradesh,Upper Siang,28.8214,94.9414,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Granitoid Gneiss (Ziro Granite Gneiss),Evergreen / Semi evergreen,360,MultiPolygon
LS2014_000444,1,positive,bhuvan_2014,AR/US/82L13/2014/31,,AR,Arunachal Pradesh,Upper Siang,28.9148,94.9228,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Schist (Yang Sang Chu Formation),Evergreen / Semi evergreen,590,MultiPolygon
LS2014_000445,1,positive,bhuvan_2014,AR/US/82L13/2014/35,,AR,Arunachal Pradesh,Upper Siang,28.9115,94.9267,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Schist (Yang Sang Chu Formation),Evergreen / Semi evergreen,825,MultiPolygon
LS2014_000446,1,positive,bhuvan_2014,AR/US/82K12/2014/7,,AR,Arunachal Pradesh,Upper Siang,29.0333,94.5614,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Schist (Yang Sang Chu Formation),Evergreen / Semi evergreen,1810,MultiPolygon
LS2014_000447,1,positive,bhuvan_2014,AR/TI/83N05/2014/11,,AR,Arunachal Pradesh,Tirap,26.8006,95.3939,2014,Rainfall,Active,Structural Hills - Highly Dissected (SHH),"Sandstone with shale and coal bands (Barail Group), Oligocene",Evergreen / Semi evergreen,336,MultiPolygon
LS2014_000448,1,positive,bhuvan_2014,AR/TI/83M08/2014/5,,AR,Arunachal Pradesh,Tirap,27.0523,95.3471,2014,Rainfall,Active,Structural Hills - Moderately Dissected (SHM),"Quartzite (Tenga Formation), Palaeoproterozoic",Evergreen / Semi evergreen,1656,MultiPolygon
LS2014_000449,1,positive,bhuvan_2014,AR/ES/83M01/2014/418,,AR,Arunachal Pradesh,East Siang,27.8448,95.1302,2014,Rainfall,Active,Structural Hills - Moderately Dissected (SHM),"Cement assorted mixture of gravel, sand, silt&clay",Evergreen / Semi evergreen,2453,MultiPolygon
LS2014_000450,1,positive,bhuvan_2014,AR/ES/83M01/2014/419,,AR,Arunachal Pradesh,East Siang,27.8447,95.1289,2014,Rainfall,Active,Structural Hills - Moderately Dissected (SHM),"Cement assorted mixture of gravel, sand, silt&clay",Cuirrent Shifting Cultivation,203,MultiPolygon
LS2014_000451,1,positive,bhuvan_2014,AR/ES/83M01/2014/420,,AR,Arunachal Pradesh,East Siang,27.8439,95.1311,2014,Rainfall,Active,Structural Hills - Moderately Dissected (SHM),"Cement assorted mixture of gravel, sand, silt&clay",Evergreen / Semi evergreen,1202,MultiPolygon
LS2014_000452,1,positive,bhuvan_2014,AR/ES/83M01/2014/421,,AR,Arunachal Pradesh,East Siang,27.8432,95.116,2014,Rainfall,Active,Structural Hills - Moderately Dissected (SHM),"Cement assorted mixture of gravel, sand, silt&clay",Evergreen / Semi evergreen,1610,MultiPolygon
LS2014_000453,1,positive,bhuvan_2014,AR/ES/83M01/2014/423,,AR,Arunachal Pradesh,East Siang,27.8423,95.0873,2014,Rainfall,Active,Structural Hills - Moderately Dissected (SHM),"Cement assorted mixture of gravel, sand, silt&clay",Evergreen / Semi evergreen,305,MultiPolygon
LS2014_000454,1,positive,bhuvan_2014,AR/ES/83M01/2014/426,,AR,Arunachal Pradesh,East Siang,27.828,95.0954,2014,Rainfall,Active,Structural Hills - Moderately Dissected (SHM),"Cement assorted mixture of gravel, sand, silt&clay",Evergreen / Semi evergreen,1957,MultiPolygon
LS2014_000455,1,positive,bhuvan_2014,AR/ES/83M01/2014/427,,AR,Arunachal Pradesh,East Siang,27.8272,95.0947,2014,Rainfall,Active,Structural Hills - Moderately Dissected (SHM),"Cement assorted mixture of gravel, sand, silt&clay",Evergreen / Semi evergreen,1570,MultiPolygon
LS2014_000456,1,positive,bhuvan_2014,AR/ES/83M01/2014/428,,AR,Arunachal Pradesh,East Siang,27.8248,95.0898,2014,Rainfall,Active,Structural Hills - Moderately Dissected (SHM),"Cement assorted mixture of gravel, sand, silt&clay",Evergreen / Semi evergreen,2177,MultiPolygon
LS2014_000457,1,positive,bhuvan_2014,AR/ES/83M01/2014/435,,AR,Arunachal Pradesh,East Siang,27.8221,95.0854,2014,Rainfall,Active,Structural Hills - Moderately Dissected (SHM),"Cement assorted mixture of gravel, sand, silt&clay",Evergreen / Semi evergreen,857,MultiPolygon
LS2014_000458,1,positive,bhuvan_2014,AR/ES/83M01/2014/293,,AR,Arunachal Pradesh,East Siang,27.9682,95.1565,2014,Rainfall,Active,Structural Hills - Highly Dissected (SHH),Shaly sandstone (Siwalik Super Group),Evergreen / Semi evergreen,189,MultiPolygon
LS2014_000459,1,positive,bhuvan_2014,AR/ES/83M01/2014/294,,AR,Arunachal Pradesh,East Siang,27.9676,95.153,2014,Rainfall,Active,Structural Hills - Highly Dissected (SHH),Shaly sandstone (Siwalik Super Group),Evergreen / Semi evergreen,151,MultiPolygon
LS2014_000460,1,positive,bhuvan_2014,AR/ES/83M01/2014/295,,AR,Arunachal Pradesh,East Siang,27.9675,95.1527,2014,Rainfall,Active,Structural Hills - Highly Dissected (SHH),Shaly sandstone (Siwalik Super Group),Evergreen / Semi evergreen,173,MultiPolygon
LS2014_000461,1,positive,bhuvan_2014,AR/ES/83M01/2014/299,,AR,Arunachal Pradesh,East Siang,27.9654,95.1495,2014,Rainfall,Active,Structural Hills - Highly Dissected (SHH),Shaly sandstone (Siwalik Super Group),Evergreen / Semi evergreen,504,MultiPolygon
LS2014_000462,1,positive,bhuvan_2014,AR/ES/83M01/2014/300,,AR,Arunachal Pradesh,East Siang,27.9651,95.1391,2014,Rainfall,Active,Structural Hills - Highly Dissected (SHH),Shaly sandstone (Siwalik Super Group),Evergreen / Semi evergreen,195,MultiPolygon
LS2014_000463,1,positive,bhuvan_2014,AR/ES/83M01/2014/301,,AR,Arunachal Pradesh,East Siang,27.9648,95.1403,2014,Rainfall,Active,Structural Hills - Highly Dissected (SHH),Shaly sandstone (Siwalik Super Group),Evergreen / Semi evergreen,628,MultiPolygon
LS2014_000464,1,positive,bhuvan_2014,AR/ES/83M01/2014/302,,AR,Arunachal Pradesh,East Siang,27.963,95.11,2014,Rainfall,Active,Structural Hills - Highly Dissected (SHH),Shaly sandstone (Siwalik Super Group),Evergreen / Semi evergreen,491,MultiPolygon
LS2014_000465,1,positive,bhuvan_2014,AR/ES/83M01/2014/303,,AR,Arunachal Pradesh,East Siang,27.9576,95.0757,2014,Rainfall,Active,Structural Hills - Moderately Dissected (SHM),Sandstone with shales (Siwalik Super Group (Lower),Evergreen / Semi evergreen,261,MultiPolygon
LS2014_000466,1,positive,bhuvan_2014,AR/ES/83M01/2014/305,,AR,Arunachal Pradesh,East Siang,27.957,95.0761,2014,Rainfall,Active,Structural Hills - Moderately Dissected (SHM),Sandstone with shales (Siwalik Super Group (Lower),Evergreen / Semi evergreen,604,MultiPolygon
LS2014_000467,1,positive,bhuvan_2014,AR/ES/83M01/2014/306,,AR,Arunachal Pradesh,East Siang,27.9562,95.0824,2014,Rainfall,Active,Structural Hills - Highly Dissected (SHH),Shaly sandstone (Siwalik Super Group),Evergreen / Semi evergreen,637,MultiPolygon
LS2014_000468,1,positive,bhuvan_2014,AR/ES/83M01/2014/307,,AR,Arunachal Pradesh,East Siang,27.9557,95.1426,2014,Rainfall,Active,Structural Hills - Highly Dissected (SHH),Shaly sandstone (Siwalik Super Group),Evergreen / Semi evergreen,393,MultiPolygon
LS2014_000469,1,positive,bhuvan_2014,AR/ES/83M01/2014/308,,AR,Arunachal Pradesh,East Siang,27.9537,95.0754,2014,Rainfall,Active,Structural Hills - Highly Dissected (SHH),Shaly sandstone (Siwalik Super Group),Evergreen / Semi evergreen,293,MultiPolygon
LS2014_000470,1,positive,bhuvan_2014,AR/ES/83M01/2014/309,,AR,Arunachal Pradesh,East Siang,27.9535,95.0749,2014,Rainfall,Active,Structural Hills - Highly Dissected (SHH),Shaly sandstone (Siwalik Super Group),Evergreen / Semi evergreen,227,MultiPolygon
LS2014_000471,1,positive,bhuvan_2014,AR/ES/83M01/2014/312,,AR,Arunachal Pradesh,East Siang,27.9517,95.0759,2014,Rainfall,Active,Structural Hills - Highly Dissected (SHH),Shaly sandstone (Siwalik Super Group),Evergreen / Semi evergreen,739,MultiPolygon
